id	dim_prodshiptochan	dim_tech_week	dim_cycle	m_names|Список	m_dfm_m_change_3_partpromo	m_dfm_m_change_3_partpromo_logics	m_dfm_m_change_3_promovol	m_dfm_m_change_3_regvol	m_dfm_m_change_3_totalvol
?	2479947	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479947	2190970	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479947	2190980	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479947	2190985	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479948	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479948	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479948	2190970	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479948	2190980	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479948	2190985	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479949	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479949	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479949	2190970	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479949	2190980	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479949	2190985	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479950	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479950	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479950	2190970	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479950	2190980	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479950	2190985	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479951	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479951	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479951	2190970	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479951	2190980	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479951	2190985	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479952	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479952	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479952	2190970	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479952	2190980	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479952	2190985	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479953	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479953	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479953	2190970	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479953	2190980	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479953	2190985	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479985	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479985	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479985	2190970	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479985	2190980	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479986	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479986	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479986	2190970	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479986	2190980	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479987	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479987	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479987	2190970	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479987	2190980	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480034	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480034	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480034	2190970	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480034	2190980	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480034	2190986	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480035	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480035	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480035	2190970	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480035	2190980	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480035	2190985	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480036	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480036	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480036	2190970	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480036	2190980	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480036	2190985	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480037	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480037	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480037	2190970	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480037	2190980	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480037	2190985	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480038	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480038	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480038	2190970	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480038	2190980	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480038	2190985	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480039	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480039	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480039	2190970	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480039	2190980	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480039	2190985	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480040	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480040	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480040	2190970	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480040	2190980	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480040	2190985	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480041	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480041	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480041	2190970	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480041	2190980	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480041	2190985	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480042	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480042	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480042	2190970	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480042	2190980	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480042	2190985	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480043	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480043	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480043	2190970	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480043	2190980	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2480043	2190985	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
